ItemId,subCatID,Item6,proCate,HsType,SId,ItemTH_Name,FisheriesTypeId,FisheriesType,ItemEN_Name,Ex_Group,Im_Group,ComodityDetailGroup,ItemDot8,ItemDot8Cate,ProductId,Item8,ThaiFishId
3037400000,4,30374,3,2,4,ปลาแมคเคอเรลแช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,144,ปลาแมกเคอเรล,"Mackerel(Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding livers and roes, frozen",10,10,34,0303.74.00,,0,3037400,0
3037500000,4,30375,3,2,2,ปลาฉลามหนูและปลาฉลามอื่น ๆแช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,95,ปลาฉลาม,"Dogfish and other sharks, excluding livers and roes, frozen",10,10,34,0303.75.00,,0,3037500,0
3037600000,4,30376,3,2,1,ปลาไหลแช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,151,ปลาไหล,"Eels(Anguilla), excluding livers and roes, frozen",10,10,34,0303.76.00,,0,3037600,0
3037700000,4,30377,3,2,2,ปลากะพงทะเลแช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,80,ปลากะพง,"Sea bass(Dicentrarchus labrax, dicentrarchus punctatus), excluding livers and roes, frozen",10,10,34,0303.77.00,,0,3037700,0
3037800000,4,30378,3,2,3,ปลาเฮกแช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,2,ปลาเฮก,"Hake(Merlcuccius, Urophycis), excluding livers and roes, frozen",10,10,34,0303.78.00,,0,3037800,0
3037910000,4,30379,3,2,5,ปลาทะเลอื่นๆ,142,ปลาอื่นๆ,"Other marine fish, excluding livers and roes, frozen",10,10,34,0303.79.10,,0,3037910,0
3037920001,4,30379,3,2,1,ปลาดุก แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,111,ปลาดุก,"Walking catfish, excluding livers and roes, frozen",10,10,34,0303.79.20,,0,3037920,3
3037920002,4,30379,3,2,1,ปลาช่อน แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,97,ปลาช่อน,"Striped snake-head fish, excluding livers and roes, frozen",10,10,34,0303.79.20,,0,3037920,10
3037920003,4,30379,3,2,1,ปลานิล แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,131,ปลานิล,"Nile tilapia, excluding livers and roes, frozen",10,10,34,0303.79.20,,0,3037920,17
3037920004,4,30379,3,2,1,ปลาบู่ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,138,ปลาบู่,"Gobies, excluding livers and roes, frozen",10,10,34,0303.79.20,,0,3037920,24
3037920005,4,30379,3,2,1,ปลาตะเพียน แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,113,ปลาตะเพียน,"Silver barb, excluding livers and roes, frozen",10,10,34,0303.79.20,,0,3037920,31
3037920006,4,30379,3,2,1,ปลาสลิด แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,149,ปลาสลิด,"Snake skin gourami, excluding livers and roes, frozen",10,10,34,0303.79.20,,0,3037920,38
3037920007,4,30379,3,2,1,ปลาทับทิม แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,118,ปลาทับทิม,"Red tilapia (Tabtim), excluding livers and roes, frozen",10,10,34,0303.79.20,,0,3037920,45
3037920090,4,30379,3,2,1,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,130,ปลาน้ำจืดอื่นๆ,"Other fish, excluding livers and roes, frozen",10,10,34,0303.79.20,,0,3037920,51
3038010000,4,30380,3,2,5,ตับ แช่เย็นจนแข็ง,72,ตับและไข่,Livers  frozen,10,10,34,0303.80.10,,0,3038010,0
3038020000,4,30380,3,2,5,ไข่ แช่เย็นจนแข็ง,64,ไข่,Roes  frozen,10,10,34,0303.80.20,,0,3038020,0
3038100000,4,30381,3,3,2,ปลาฉลามหนูและปลาฉลามอื่นๆ  แช่เย็นจนแข็ง,95,ปลาฉลาม,#NAME?,10,10,34,0303.81.00,,0,3038100,0
3038200000,4,30382,3,3,2,ปลากระเบน แช่เย็นจนแข็ง,79,ปลากระเบน,#NAME?,10,10,34,0303.82.00,,0,3038200,0
3038300000,4,30383,3,3,3,ปลาทูธฟิช แช่เย็นจนแข็ง,121,ปลาทูธฟิช,#NAME?,10,10,34,0303.83.00,,0,3038300,0
3038400000,4,30384,3,3,2,ปลากะพงทะเล  แช่เย็นจนแข็ง,80,ปลากะพง,#NAME?,10,10,34,0303.84.00,,0,3038400,0
3038911000,4,30389,3,4,,ปลากรุพเพอร์ แช่เย็นจนแข็ง,171,ปลากรุพเพอร์,Grouper,10,10,34,0303.89.11,,,3038911,
3038912000,4,30389,3,3,1,ปลาดอกหมากครีบยาว แช่เย็นจนแข็ง,110,ปลาดอกหมากครีบยาว,#NAME?,10,10,34,0303.89.12,,0,3038912,0
3038913000,4,30389,3,3,5,ปลาบลันท์โนสลิซาร์ดฟิชแช่เย็นจนแข็ง,134,ปลาบลันท์โนสลิซาร์ดฟิช,#NAME?,10,10,34,0303.89.13,,0,3038913,0
3038914000,4,30389,3,3,5,ปลาซาวาลายแฮร์เทลส์ แช่เย็นจนแข็ง,101,ปลาซาวาลายแฮร์เทลส์,"- - - - Savalai hairtails (Lepturacanthus savala ),Belanger’s croakers (Johnius belangerii ),Reeve’s croakers (Chrysochir aureus ) and bigeye croakers (Pennahia anea )",10,10,34,0303.89.14,,0,3038914,0
3038915000,4,30389,3,3,2,ปลาทู แช่เย็นจนแข็ง,120,ปลาทู,#NAME?,10,10,34,0303.89.15,,0,3038915,0
3038916000,4,30389,3,3,5,ปลาทอร์ปิโดแคต  แช่เย็นจนแข็ง,116,ปลาทอร์ปิโดแคต,#NAME?,10,10,34,0303.89.16,,0,3038916,0
3038917000,4,30389,3,3,2,ปลาจะละเม็ดขาวและดำ แช่เย็นจนแข็ง,93,ปลาจะละเม็ดขาวและดำ,#NAME?,10,10,34,0303.89.17,,0,3038917,0
3038918000,4,30389,3,3,2,ปลากระพงแดง  แช่เย็นจนแข็ง,80,ปลากะพง,#NAME?,10,10,34,0303.89.18,,0,3038918,0
3038919000,4,30389,3,3,5,ปลาทะเลอื่นๆแช่เย็นจนแข็ง,142,ปลาอื่นๆ,#NAME?,10,10,34,0303.89.19,,0,3038919,0
3038922000,4,30389,3,3,1,ปลายี่สกเทศ แช่เย็นแช่แข็ง,145,ปลายี่สกเทศ,"- - - - Rohu (Labeo rohita ), catla (Catla catla )and swamp barb (Puntius chola )",10,10,34,0303.89.22,,0,3038922,0
3038924000,4,30389,3,3,1,ปลาสลิด แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,149,ปลาสลิด,"Snake skin gourami, excluding livers and roes, frozen",10,10,34,0303.89.24,,0,3038924,38
3038926000,4,30389,3,3,5,ปลาอินเดียนเทรดฟินส์และปลาซิลเวอร์กรันท์  แช่เย็นจนแข็ง,156,ปลาอินเดียนเทรดฟินส์และปลาซิลเวอร์กรันท์,#NAME?,10,10,34,0303.89.26,,0,3038926,0
3038927000,4,30389,3,3,2,ปลาตะลุมพุก  แช่เย็นจนแข็ง,114,ปลาตะลุมพุก,#NAME?,10,10,34,0303.89.27,,0,3038927,0
3038928000,4,30389,3,3,1,ปลาเค้าดำและปลากดหัวเสียม แช่เย็นจนแข็ง,89,ปลาเค้าดำและปลากดหัวเสียม,#NAME?,10,10,34,0303.89.28,,0,3038928,0
3038929001,4,30389,3,6,1,ปลาบู่ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,138,ปลาบู่,"Gobies, excluding livers and roes, frozen",10,10,34,0303.89.29,,0,3038929,24
3038929002,4,30389,3,4,,ปลาสลิด,149,ปลาสลิด,Snake skin gourami,10,10,34,0303.89.29,,0,3038929,
3038929090,4,30389,3,6,1,ปลาน้ำจืดอื่น ๆ แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,130,ปลาน้ำจืดอื่นๆ,"Other fish, excluding livers and roes, frozen",10,10,34,0303.89.29,,0,3038929,0
3039010000,4,30390,3,3,3,ตับ แช่เย็นจนแข็ง,72,ตับและไข่,#NAME?,10,10,34,0303.90.10,,0,3039010,0
3039020000,4,30390,3,3,5,ไข่ แช่เย็นจนแข็ง,64,ไข่,#NAME?,10,10,34,0303.90.20,,0,3039020,0
3039100000,4,30391,3,4,,ตับ ไข่และมิลท์,72,ตับและไข่,"Livers, roes and milt",10,10,34,0303.91.00,,0,3039100,
3039200000,4,30392,3,4,,ครีบปลาฉลาม (หูฉลาม),47,หูฉลาม,Shark fins,10,10,34,0303.92.00,,0,3039200,
3039900000,4,30399,3,4,,หัวปลา หางปลา กระเพาะปลาและส่วนอื่นของปลาที่บริโภคได้,46,หัวปลา หางปลา,Other,10,10,34,0303.99.00,,0,3039900,
3041100000,3,30411,2,2,3,เนื้อปลาซอร์ดฟิช(ซิเฟียสกลาดิอัส)สด แช่เย็น,99,ปลาซอร์ดฟิช,"Swordfish fillets and other fish meat (whether or not minced), fresh or chilled",11,11,35,0304.11.00,,0,3041100,0
3041200000,3,30412,2,2,3,เนื้อปลาทูธฟิช(ชนิดดิสโซสติชัส) สดแช่เย็น,121,ปลาทูธฟิช,"Toothfish fillets and other fish meat (whether or not minced), fresh or chilled",11,11,35,0304.12.00,,0,3041200,0
3041900001,3,30419,2,2,1,เนื้อปลาดุกแบบฟิลเล สดหรือแช่เย็น,111,ปลาดุก,"Walking catfish meat, fresh or chilled",11,11,35,0304.19.00,,0,3041900,4
3041900002,3,30419,2,2,1,เนื้อปลาช่อน แบบฟิลเล สดหรือแช่เย็น,97,ปลาช่อน,"Striped snake-head fish meat, fresh or chilled",11,11,35,0304.19.00,,0,3041900,11
3041900003,3,30419,2,2,1,เนื้อปลานิล แบบฟิลเล สดหรือแช่เย็น,131,ปลานิล,"Nile tilapia meat, fresh or chilled",11,11,35,0304.19.00,,0,3041900,18
3041900004,3,30419,2,2,1,เนื้อปลาบู่ แบบฟิลเล สดหรือแช่เย็น,138,ปลาบู่,"Gobies meat, fresh or chilled",11,11,35,0304.19.00,,0,3041900,25
3041900005,3,30419,2,2,1,เนื้อปลาตะเพียน แบบฟิลเล สดหรือแช่เย็น,113,ปลาตะเพียน,"Silver barb meat, fresh or chilled",11,11,35,0304.19.00,,0,3041900,32
3041900006,3,30419,2,2,1,เนื้อปลาสลิด แบบฟิลเล สดหรือแช่เย็น,149,ปลาสลิด,"Snake skin gourami meat, fresh or chilled",11,11,35,0304.19.00,,0,3041900,39
3041900007,3,30419,2,2,1,เนื้อปลาทับทิม แบบฟิลเล สดหรือแช่เย็น,118,ปลาทับทิม,"Red tilapia (Tabtim) meat, fresh or chilled",11,11,35,0304.19.00,,0,3041900,46
3041900090,3,30419,2,2,1,เนื้อปลาบู่ แบบฟิลเล สดหรือแช่เย็น,138,ปลาบู่,"Gobies meat, fresh or chilled",11,11,35,0304.19.00,,0,3041900,25
3042100000,4,30421,3,2,3,เนื้อปลาซอร์ดฟิช(ซิเฟียสกลาดิอัส)แช่เย็นจนแข็ง,99,ปลาซอร์ดฟิช,Swordfish frozen fillets,11,11,35,0304.21.00,,0,3042100,0
3042200000,4,30422,3,2,3,เนื้อปลาทูธฟิช(ชนิดดิสโซสติชัส) แช่เย็นจนแข็ง,121,ปลาทูธฟิช,Toothfish frozen fillets,11,11,35,0304.22.00,,0,3042200,0
3042900001,4,30429,3,2,1,เนื้อปลาดุกแบบฟิลเล แช่เย็นจนแข็ง,111,ปลาดุก,"Walking catfish meat, frozen",11,11,35,0304.29.00,,0,3042900,5
3042900002,4,30429,3,2,1,เนื้อปลาช่อน แบบฟิลเล แช่เย็นจนแข็ง,97,ปลาช่อน,"Striped snake-head fish meat, frozen",11,11,35,0304.29.00,,0,3042900,12
3042900003,4,30429,3,2,1,เนื้อปลานิล แบบฟิลเล แช่เย็นจนแข็ง,131,ปลานิล,"Nile tilapia meat, frozen",11,11,35,0304.29.00,,0,3042900,19
3042900004,4,30429,3,2,1,เนื้อปลาบู่ แบบฟิลเล แช่เย็นจนแข็ง,138,ปลาบู่,"Gobies meat, frozen",11,11,35,0304.29.00,,0,3042900,26
3042900005,4,30429,3,2,1,เนื้อปลาตะเพียน แบบฟิลเล แช่เย็นจนแข็ง,113,ปลาตะเพียน,"Silver barb meat, frozen",11,11,35,0304.29.00,,0,3042900,33
3042900006,4,30429,3,2,1,เนื้อปลาสลิด แบบฟิลเล แช่เย็นจนแข็ง,149,ปลาสลิด,"Snake skin gourami meat, frozen",11,11,35,0304.29.00,,0,3042900,40
3042900007,4,30429,3,2,1,เนื้อปลาทับทิม แบบฟิลเล แช่เย็นจนแข็ง,118,ปลาทับทิม,"Red tilapia (Tabtim) meat, frozen",11,11,35,0304.29.00,,0,3042900,47
3042900090,4,30429,3,2,5,เนื้อปลาอื่น ๆ แบบฟิลเล แช่เย็นจนแข็ง,142,ปลาอื่นๆ,"Other fish meat,  frozen",11,11,35,0304.29.00,,0,3042900,0
3043100001,3,30431,2,3,1,เนื้อปลานิล แบบฟิลเล สดหรือแช่เย็น,131,ปลานิล,Nile tilapia,11,11,35,0304.31.00,,0,3043100,18
3043100002,3,30431,2,3,1,เนื้อปลาทับทิม แบบฟิลเล สดหรือแช่เย็น,118,ปลาทับทิม,"Red tilapia (Tabtim) meat, fresh or chilled",11,11,35,0304.31.00,,0,3043100,46
3043100090,3,30431,2,3,5,เนื้อปลาอื่นๆ แบบฟิเล สด แช่เย็น,142,ปลาอื่นๆ,Other fish,11,11,35,0304.31.00,,0,3043100,0
3043200001,3,30432,2,3,1,เนื้อปลาดุกแบบฟิลเล สดหรือแช่เย็น,111,ปลาดุก,"Walking catfish meat, fresh or chilled",11,11,35,0304.32.00,,0,3043200,4
3043200090,3,30432,2,3,1,เนื้อปลาแคทฟิชอื่นๆ แบบฟิเล สด แช่เย็น,141,ปลาแคทฟิช,Other fish,11,11,35,0304.32.00,,0,3043200,0
3043300000,3,30433,2,3,3,เนื้อปลาไนล์เพิร์ช แบบฟิเล สด แช่เย็น,133,ปลาไนล์เพิร์ช,#NAME?,11,11,35,0304.33.00,,0,3043300,0
3043900001,3,30439,2,6,1,เนื้อปลาช่อน แบบฟิลเล สดหรือแช่เย็น,97,ปลาช่อน,Striped snake-head fish meat,11,11,35,0304.39.00,,0,3043900,11
3043900090,3,30439,2,6,5,เนื้อปลาอื่นๆ แบบฟิลเล  สดหรือแช่เย็น,142,ปลาอื่นๆ,Other fish meat,11,11,35,0304.39.00,,0,3043900,0
3044100000,3,30441,2,3,1,เนื้อปลาแซลมอนแปซิฟิก แบบฟิเล สด แช่เย็น,105,ปลาแซลมอนแปซิฟิก,#NAME?,11,11,35,0304.41.00,,0,3044100,0
3044200000,3,30442,2,3,1,เนื้อปลาเทราต์ แบบฟิเล สด แช่เย็น,126,ปลาเทราต์,#NAME?,11,11,35,0304.42.00,,0,3044200,0
3044300000,3,30443,2,3,3,เนื้อปลาลิ้นหมา แบบฟิเล สด แช่เย็น,146,ปลาลิ้นหมา,#NAME?,11,11,35,0304.43.00,,0,3044300,0
3044400000,3,30444,2,3,3,เนื้อปลาในวงศ์เบรกมาเซโรทิดี แบบฟิเล สด แช่เย็น,132,ปลาในวงศ์เบรกมาเซโรทิดี,#NAME?,11,11,35,0304.44.00,,0,3044400,0
3044500000,3,30445,2,3,3,เนื้อปลาซอร์ดฟิช  แบบฟิเล สด แช่เย็น,99,ปลาซอร์ดฟิช,#NAME?,11,11,35,0304.45.00,,0,3044500,0
3044600000,3,30446,2,3,3,เนื้อปลาทูธฟิช  แบบฟิเล สด แช่เย็น,121,ปลาทูธฟิช,- - Toothfish (Dissostichus spp .),11,11,35,0304.46.00,,0,3044600,0
3044700000,3,30447,2,4,,เนื้อปลาฉลามหนูและปลาฉลามอื่น ๆ  แบบฟิเล สด แช่เย็น,95,ปลาฉลาม,Dogfish and other sharks,11,11,35,0304.47.00,,,3044700,
3044800000,3,30448,2,4,,เนื้อปลากระเบน (ราจิดี)  แบบฟิเล สด แช่เย็น,79,ปลากระเบน,Rays and skates (Rajidae),11,11,35,0304.48.00,,,3044800,
3044900001,3,30449,2,3,1,เนื้อปลาบู่ แบบฟิลเล สดหรือแช่เย็น,138,ปลาบู่,Gogies meat,11,11,35,0304.49.00,,0,3044900,25
3044900002,3,30449,2,3,1,เนื้อปลาตะเพียน แบบฟิลเล สดหรือแช่เย็น,113,ปลาตะเพียน,"Silver barb meat, fresh or chilled",11,11,35,0304.49.00,,0,3044900,32
3044900003,3,30449,2,3,1,เนื้อปลาสลิด แบบฟิลเล สดหรือแช่เย็น,149,ปลาสลิด,"Snake skin gourami meat, fresh or chilled",11,11,35,0304.49.00,,0,3044900,39
3044900090,3,30449,2,3,5,เนื้อปลาอื่นๆ แบบฟิลเล  สดหรือแช่เย็น,142,ปลาอื่นๆ,Other fish meat,11,11,35,0304.49.00,,0,3044900,0
3045100001,3,30451,2,6,1,เนื้อปลาช่อน แบบอื่นๆ สดแช่เย็น,97,ปลาช่อน,Striped snake-head fish meat,11,11,35,0304.51.00,,0,3045100,13
3045100002,3,30451,2,6,1,เนื้อปลานิล แบบอื่นๆ สดแช่เย็น,131,ปลานิล,Nile tilapia meat,11,11,35,0304.51.00,,0,3045100,16
3045100003,3,30451,2,6,1,เนื้อปลาทับทิม แบบอื่นๆ สดแช่เย็น,118,ปลาทับทิม,Red tilapia (Tabtim) meat,11,11,35,0304.51.00,,0,3045100,48
3045100004,3,30451,2,6,1,เนื้อปลาดุก แบบอื่นๆ สดแช่เย็น,111,ปลาดุก,Walking catfish meat,11,11,35,0304.51.00,,0,3045100,6
3045100090,3,30451,2,6,5,เนื้อปลาอื่นๆ แบบอื่นๆ สดแช่เย็น,142,ปลาอื่นๆ,Other fish meat,11,11,35,0304.51.00,,0,3045100,0
3045200000,3,30452,2,3,1,เนื้อปลาในวงศ์แซลมอน แบบอื่นๆ แช่เย็นจนแข็ง,104,ปลาแซลมอน,#NAME?,11,11,35,0304.52.00,,0,3045200,0
3045300000,3,30453,2,3,2,เนื้อปลาในวงศ์ปลากุเราแคระ ปลา Eucla วงศ์ปลาค็อด ปลา Rattail  ปลา Pelagic cod & Arrow tail ปลา Cod-like ปลา Morid cod ปลา Eel cods แบบอื่นๆ แช่เย็นจนแข็ง,142,ปลาอื่นๆ,#NAME?,11,11,35,0304.53.00,,0,3045300,0
3045400000,3,30454,2,3,3,เนื้อปลาซอร์ดฟิช แบบอื่นๆ แช่เย็นจนแข็ง,99,ปลาซอร์ดฟิช,#NAME?,11,11,35,0304.54.00,,0,3045400,0
3045500000,3,30455,2,3,3,เนื้อปลาทูธฟิช แบบอื่นๆ แช่เย็นจนแข็ง,121,ปลาทูธฟิช,- - Toothfish (Dissostichus spp .),11,11,35,0304.55.00,,0,3045500,0
3045600000,3,30456,2,4,,เนื้อปลาฉลามหนูและปลาฉลามอื่น ๆ แช่เย็นจนแข็ง,95,ปลาฉลาม,Dogfish and other sharks,11,11,35,0304.56.00,,,3045600,
3045700000,3,30457,2,4,,เนื้อปลากระเบน (ราจิดี) แช่เย็นจนแข็ง,79,ปลากระเบน,Rays and skates (Rajidae),11,11,35,0304.57.00,,,3045700,
3045900001,3,30459,2,3,1,เนื้อปลาบู่ แบบอื่นๆ แช่เย็นจนแข็ง,138,ปลาบู่,Gogies meat,11,11,35,0304.59.00,,0,3045900,27
3045900002,3,30459,2,3,1,เนื้อปลาตะเพียน แบบอื่นๆ แช่เย็นจนแข็ง,113,ปลาตะเพียน,Silver barb meat,11,11,35,0304.59.00,,0,3045900,34
3045900003,3,30459,2,3,1,เนื้อปลาสลิด แบบอื่นๆ แช่เย็นจนแข็ง,149,ปลาสลิด,Snake skin gourami meat,11,11,35,0304.59.00,,0,3045900,41
3045900090,3,30459,2,3,5,เนื้อปลาอื่นๆ แบบอื่นๆ แช่เย็นจนแข็ง,142,ปลาอื่นๆ,Other fish meat,11,11,35,0304.59.00,,0,3045900,0
3046100000,4,30461,3,3,1,เนื้อปลานิล แบบฟิลเล แช่เย็นจนแข็ง,131,ปลานิล,#NAME?,11,11,35,0304.61.00,,0,3046100,19
3046200000,4,30462,3,3,1,เนื้อปลาแคทฟิช แบบอื่นๆ แช่เย็นจนแข็ง,141,ปลาแคทฟิช,"- - Catfish (Pangasius spp ., Silurus spp .,Clarias spp ., Ictalurus spp .)",11,11,35,0304.62.00,,0,3046200,0
3046300000,4,30463,3,3,1,เนื้อปลาไนล์เพิร์ช แบบอื่นๆ แช่เย็นจนแข็ง,133,ปลาไนล์เพิร์ช,#NAME?,11,11,35,0304.63.00,,0,3046300,0
3046900000,4,30469,3,6,5,เนื้อปลาอื่น ๆ แบบฟิลเลแช่เย็นจนแข็ง ของปลาคาร์ป (ชนิดไซพรินัส ชนิดคารัสเซียส ซีโนฟาริงโกดอนอิเดลลัส ชนิดไฮโปพทาลมิชทิส ชนิดเซอร์ไรนัส ไมโลฟาริงโกดอนไพเซียส แคตลาแคตลา ชนิดลาเบียว ออสทีโอชิลัสฮาสเซลติ เลปโทบาบัสโฮอิเวนิ ชนิดเมกาโลบรามา) ปลาไหล (ชนิดแองกูล,142,ปลาอื่นๆ,#NAME?,11,11,35,0304.69.00,,0,3046900,0
3047100000,4,30471,3,3,3,เนื้อปลาค็อด แบบฟิเล  แช่เย็นจนแข็ง,85,ปลาค็อด,#NAME?,11,11,35,0304.71.00,,0,3047100,0
3047200000,4,30472,3,3,3,เนื้อปลาแฮ็ดด็อก แบบฟิเล  แช่เย็นจนแข็ง,4,ปลาแฮดด็อก,#NAME?,11,11,35,0304.72.00,,0,3047200,0
3047300000,4,30473,3,3,3,เนื้อปลาโคล แบบฟิเล  แช่เย็นจนแข็ง,91,ปลาโคล,#NAME?,11,11,35,0304.73.00,,0,3047300,0
3047400000,4,30474,3,3,3,เนื้อปลาเฮก แบบฟิเล  แช่เย็นจนแข็ง,2,ปลาเฮก,#NAME?,11,11,35,0304.74.00,,0,3047400,0
3047500000,4,30475,3,3,3,เนื้อปลาอลาสกาพอลลัค แบบฟิเล  แช่เย็นจนแข็ง,153,ปลาอลาสกาพอลลัค,#NAME?,11,11,35,0304.75.00,,0,3047500,0
3047900000,4,30479,3,3,5,เนื้อปลาอื่นๆ แบบฟิเล  แช่เย็นจนแข็ง,142,ปลาอื่นๆ,#NAME?,11,11,35,0304.79.00,,0,3047900,0
3048100000,4,30481,3,3,1,เนื้อปลาแซลอมนแปชิฟิก แบบฟิเล  แช่เย็นจนแข็ง,104,ปลาแซลมอน,#NAME?,11,11,35,0304.81.00,,0,3048100,0
3048200000,4,30482,3,3,1,เนื้อปลาเทราต์ แบบฟิเล  แช่เย็นจนแข็ง,126,ปลาเทราต์,#NAME?,11,11,35,0304.82.00,,0,3048200,0
3048300000,4,30483,3,3,3,เนื้อปลาลิ้นหมา แบบฟิเล  แช่เย็นจนแข็ง,146,ปลาลิ้นหมา,#NAME?,11,11,35,0304.83.00,,0,3048300,0
3048400000,4,30484,3,3,3,เนื้อปลาซอร์ดฟิช แบบฟิเล  แช่เย็นจนแข็ง,99,ปลาซอร์ดฟิช,#NAME?,11,11,35,0304.84.00,,0,3048400,0
3048500000,4,30485,3,3,3,เนื้อปลาทูธฟิช แบบฟิเล  แช่เย็นจนแข็ง,121,ปลาทูธฟิช,#NAME?,11,11,35,0304.85.00,,0,3048500,0
3048600000,4,30486,3,3,3,เนื้อปลาเฮอร์ริง แบบฟิเล  แช่เย็นจนแข็ง,3,ปลาเฮอร์ริ่ง,#NAME?,11,11,35,0304.86.00,,0,3048600,0
3048700000,4,30487,3,3,3,เนื้อปลาสคิปแจ็ก แบบฟิเล  แช่เย็นจนแข็ง,122,ปลาทูน่า สคิปแจกและแอตแลนติกโบนิโต,#NAME?,11,11,35,0304.87.00,,0,3048700,0
3048800000,4,30488,3,4,,เนื้อปลาฉลามหนู ปลาฉลามอื่น ๆ และปลากระเบน (ราจิดี) แช่เย็นจนแข็ง,95,ปลาฉลาม,"Dogfish, other sharks, rays and skates (Rajidae)",11,11,35,0304.88.00,,,3048800,
3048900000,4,30489,3,3,5,เนื้อปลาอื่นๆ แบบฟิลเล  แช่เย็นจนแข็ง,142,ปลาอื่นๆ,#NAME?,11,11,35,0304.89.00,,0,3048900,0
3049100000,4,30491,3,5,3,เนื้อปลาซอร์ดฟิช(ซิเฟียสกลาดิอัส)บดหรือไม่บดแช่เย็นจนแข็ง,99,ปลาซอร์ดฟิช,Swordfish meat,11,11,35,0304.91.00,,0,3049100,0
3049200000,4,30492,3,5,3,เนื้อปลาทูธฟิช(ชนิดดิสโซสติชัส)บดหรือไม่บด แช่เย็นจนแข็ง,121,ปลาทูธฟิช,Toothfish (Dissostichus spp. )meat,11,11,35,0304.92.00,,0,3049200,0
3049300001,4,30493,3,6,1,เนื้อปลาดุก แบบอื่นๆ  แช่เย็นจนแข็ง,111,ปลาดุก,Walking catfish meat,11,11,35,0304.93.00,,0,3049300,6
3049300002,4,30493,3,6,1,เนื้อปลาช่อน แบบอื่นๆ แช่เย็นจนแข็ง,97,ปลาช่อน,"- - Tilapias (Oreochromis spp. ), catfish (Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp. ), carp (Cyprinus carpio, Carassius Carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus ), eels (Anguilla",11,11,35,0304.93.00,,0,3049300,13
3049300003,4,30493,3,6,1,เนื้อปลานิล แบบอื่นๆ  แช่เย็นจนแข็ง,131,ปลานิล,Nile tilapia meat,11,11,35,0304.93.00,,0,3049300,20
3049300004,4,30493,3,6,1,เนื้อปลาทับทิม แบบอื่นๆ  แช่เย็นจนแข็ง,118,ปลาทับทิม,Red tilapia (Tabtim) meat,11,11,35,0304.93.00,,0,3049300,48
3049300090,4,30493,3,6,5,เนื้อปลาอื่นๆ แบบอื่นๆ  แช่เย็นจนแข็ง,142,ปลาอื่นๆ,Other fish meat,11,11,35,0304.93.00,,0,3049300,0
3049400000,4,30494,3,3,3,เนื้อปลาอลาสกาพอลลัค แบบอื่นๆ  แช่เย็นจนแข็ง,153,ปลาอลาสกาพอลลัค,#NAME?,11,11,35,0304.94.00,,0,3049400,0
3049500000,4,30495,3,3,5,เนื้อปลาในวงศ์ปลากุเราแคระ ปลา Eucla วงศ์ปลาค็อด ปลา Rattail  ปลา Pelagic cod & Arrow tail ปลา Cod-like ปลา Morid cod ปลา Eel cods เนื้อแบบอื่นๆ  แช่เย็นจนแข็ง,142,ปลาอื่นๆ,#NAME?,11,11,35,0304.95.00,,0,3049500,0
3049600000,4,30496,3,4,,เนื้อปลาฉลามหนู และปลาฉลามอื่น ๆ แช่เย็นจนแข็ง,79,ปลากระเบน,Dogfish and other sharks,11,11,35,0304.96.00,,,3049600,
3049700000,4,30497,3,4,,เนื้อปลากระเบน (ราจิดี) แช่เย็นจนแข็ง,80,ปลากระเบน,Rays and skates (Rajidae),11,11,35,0304.97.00,,,3049700,
3049900001,4,30499,3,5,5,(blank),1,ไม่ได้ระบุ,(blank),11,11,35,0304.99.00,,0,3049900,6
3049900002,4,30499,3,5,5,(blank),1,ไม่ได้ระบุ,(blank),11,11,35,0304.99.00,,0,3049900,13
3049900003,4,30499,3,5,5,(blank),1,ไม่ได้ระบุ,(blank),11,11,35,0304.99.00,,0,3049900,20
